,tweet_id,text,favorite_count,retweet_count,created_at,source,reply_to_status,reply_to_user,retweets,favorites
21,1597740897323872257,"@BPJSKesehatanRI Klu BPJS nungak 4 thn apakah tunggakan bisa di ringankan ,Krn suami memang LG ngangur sampai skrg",0,0,2022-11-29 23:54:49+00:00,Twitter for Android,1.5974475003903345e+18,BPJSKesehatanRI,0,0
22,1597740532499116032,"@Sunrise010170 @BPJSKesehatanRI Padahal BPJS juga kan bayar, baik yg mandiri, pekerja, atau bantuan Pemerintah..",0,0,2022-11-29 23:53:22+00:00,Twitter for Android,1.597493304509096e+18,Sunrise010170,0,0
23,1597740482385170432,"RT @BPJSKesehatanRI: BPJS JAMIN LAHIRAN?? SIMAK INFO LENGKAPNYA BESTIE

#MobileJKN
#BPJSKesehatanRI
#JKNKIS
#BPJSKesMelayaniNegeri
#DenganG…",0,87,2022-11-29 23:53:10+00:00,Twitter for Android,,,87,0
24,1597740208904339456,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:52:05+00:00,Twitter for Android,,,2716,0
25,1597740207398264833,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:52:04+00:00,Twitter Web App,,,2716,0
26,1597740130202443777,"Konglomerat Dicurigai Jadi Beban BPJS, Kedzaliman pada Rakyat? | Serba-serbi MMC

 Bukankah setiap warga negara ber… https://t.co/roPynEWjKy",0,0,2022-11-29 23:51:46+00:00,Twitter for Android,,,0,0
27,1597740050967851008,"Konglomerat Dicurigai Jadi Beban BPJS, Kedzaliman pada Rakyat? | Serba-serbi MMC

 Bukankah setiap warga negara ber… https://t.co/0QhuCSgy8Q",0,0,2022-11-29 23:51:27+00:00,Twitter for Android,,,0,0
28,1597740019371819008,@Sunrise010170 @BPJSKesehatanRI BPJS itu sama dengan asuransi. Mereka bayar premi. Kalau berobat mereka lagi klaim asuransi bukan gratisan.,1,0,2022-11-29 23:51:19+00:00,Twitter for iPhone,1.597493304509096e+18,Sunrise010170,0,1
29,1597739930012483584,RT @dhee_dood: @rickdler Masih judesan pegawe puskesmas nanganin pasien BPJS,0,651,2022-11-29 23:50:58+00:00,Twitter for Android,,,651,0
30,1597739821841395715,RT @TukangMu: WALIKOTA SURABAYA NGAMUK GARA GARA PASIEN BPJS DIPERLAKUKAN TIDAK SEMESTINYA https://t.co/Rlf1WGEU9y,0,9,2022-11-29 23:50:32+00:00,Twitter for Android,,,9,0
31,1597739361969184768,"Konglomerat Dicurigai Jadi Beban BPJS, Kedzaliman pada Rakyat? | Serba-serbi MMC

https://t.co/vV7JOegUP0… https://t.co/uxm8oleBAr",0,0,2022-11-29 23:48:43+00:00,Twitter for Android,,,0,0
32,1597739277957271553,"Konglomerat Dicurigai Jadi Beban BPJS, Kedzaliman pada Rakyat? | Serba-serbi MMC

https://t.co/zaGWlN4TgC… https://t.co/vbprEIfQS5",0,0,2022-11-29 23:48:23+00:00,Twitter for Android,,,0,0
33,1597739210433495040,"Konglomerat Dicurigai Jadi Beban BPJS, Kedzaliman pada Rakyat? | Serba-serbi MMC

https://t.co/WfwwO8wis7… https://t.co/VUIni8Outn",0,0,2022-11-29 23:48:06+00:00,Twitter for Android,,,0,0
34,1597739150819864576,"Konglomerat Dicurigai Jadi Beban BPJS, Kedzaliman pada Rakyat? | Serba-serbi MMC

https://t.co/DdKZCCxT3N… https://t.co/tFqvh3gixC",0,0,2022-11-29 23:47:52+00:00,Twitter for Android,,,0,0
35,1597739133627432962,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:47:48+00:00,Twitter for Android,,,2716,0
36,1597739087976271873,RT @zemuanyaindah: @txtfrombrand lebih galak muka org puskesmas ke pasien bpjs ga si 😭,0,213,2022-11-29 23:47:37+00:00,Twitter for Android,,,213,0
37,1597739078975246336,"Konglomerat Dicurigai Jadi Beban BPJS, Kedzaliman pada Rakyat? | Serba-serbi MMC

https://t.co/BaUmSo9T6c… https://t.co/8K931NEt1F",0,0,2022-11-29 23:47:35+00:00,Twitter for Android,,,0,0
38,1597739000584089600,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:47:16+00:00,Twitter for Android,,,2716,0
39,1597738983853031424,"Perawatan operasi pencabutan gigi bungsu dicover oleh BPJS Kesehatan, dengan mekanisme rujukan.

Datang ke faskes p… https://t.co/r7tWVjNjmj",1,2,2022-11-29 23:47:12+00:00,Twitter for Android,1.5977377437522125e+18,cak_sugenk,2,1
40,1597738964445990912,"@undipmenfess biaya pendaftaran pasien baru 15
pasien lama 10ribu
dr spesialis, khususnya jiwa n interna 80ribu
(no… https://t.co/YPrEIzwmUC",0,0,2022-11-29 23:47:08+00:00,Twitter Web App,1.5977259798454723e+18,undipmenfess,0,0
41,1597738949078028289,@Sunrise010170 @BPJSKesehatanRI Seperti hal ini bukan di surabaya saja.. Seluruh Indonesia begini.  Rahasia umum in… https://t.co/8dR4hWVbJp,1,0,2022-11-29 23:47:04+00:00,Twitter for Android,1.597493304509096e+18,Sunrise010170,0,1
42,1597738595086831618,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:45:40+00:00,Twitter for iPhone,,,2716,0
43,1597738548635271172,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:45:29+00:00,Twitter for iPhone,,,2716,0
44,1597738416321753088,"Dari Laura di series Kupu Kupu Malam 
Kita belajar 

Jangan lupa daftar BPJS 🙂🙂🙂",10,0,2022-11-29 23:44:57+00:00,Twitter for Android,,,0,10
45,1597738256317415426,"Konglomerat dicurigai sebagai beban BPJS, kezaliman pada rakyat?! 
Serba-serbi mmc
Islam kaffah

https://t.co/LoGtJJJizf",0,0,2022-11-29 23:44:19+00:00,Twitter for Android,,,0,0
46,1597737840879673345,"BPJS atau konglomerat
Serba-serbi MMC 👇
https://t.co/LKsW183WRO
#Islamkaffah",0,0,2022-11-29 23:42:40+00:00,Twitter for Android,,,0,0
47,1597737707350167552,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:42:08+00:00,Twitter for iPhone,,,2716,0
48,1597737504756879360,RT @TukangMu: WALIKOTA SURABAYA NGAMUK GARA GARA PASIEN BPJS DIPERLAKUKAN TIDAK SEMESTINYA https://t.co/Rlf1WGEU9y,0,9,2022-11-29 23:41:20+00:00,Twitter for Android,,,9,0
49,1597737496959254528,RT @dhee_dood: @rickdler Masih judesan pegawe puskesmas nanganin pasien BPJS,0,651,2022-11-29 23:41:18+00:00,Twitter for Android,,,651,0
50,1597737298187415553,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:40:31+00:00,Twitter for Android,,,2716,0
51,1597737278541303813,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:40:26+00:00,Twitter for iPhone,,,2716,0
52,1597737165794213889,"@BPJSKesehatanRI Suami saya seblm nya pnya BPJS kesehatan sndri waktu blm menikah,stlh menikah dan pnya anak saya d… https://t.co/037flvvTuJ",0,0,2022-11-29 23:39:59+00:00,Twitter for Android,1.5974475003903345e+18,BPJSKesehatanRI,0,0
53,1597737130456776704,@Sunrise010170 @BPJSKesehatanRI Dikiri BPJS gratiss???? Bayar cuuk?!!,1,0,2022-11-29 23:39:51+00:00,Twitter for Android,1.597493304509096e+18,Sunrise010170,0,1
54,1597737049582600192,"@Sunrise010170 @BPJSKesehatanRI kalo surabaya sih ada yg di RS , di geletakno sampai saudaraku meninggal padahal BPJS iuran yg 150 rb",1,0,2022-11-29 23:39:31+00:00,Twitter Web App,1.597493304509096e+18,Sunrise010170,0,1
55,1597737030334627841,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:39:27+00:00,Twitter for Android,,,2716,0
56,1597736965608452098,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:39:11+00:00,Twitter for Android,,,2716,0
57,1597736929306767360,RT @dhee_dood: @rickdler Masih judesan pegawe puskesmas nanganin pasien BPJS,0,651,2022-11-29 23:39:03+00:00,Twitter for Android,,,651,0
58,1597736922541019136,RT @dhee_dood: @rickdler Masih judesan pegawe puskesmas nanganin pasien BPJS,0,651,2022-11-29 23:39:01+00:00,Twitter for Android,,,651,0
59,1597736832032444416,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:38:39+00:00,Twitter for Android,,,2716,0
60,1597736776910917632,"@Sunrise010170 @BPJSKesehatanRI BPJS keterlaluan, pelayanan culas",0,0,2022-11-29 23:38:26+00:00,Twitter for Android,1.597493304509096e+18,Sunrise010170,0,0
61,1597736669293449216,"RT @niidagoe: @DiajengLrst Iya, atau pegawai RS yang ngelayanin BPJS.",0,49,2022-11-29 23:38:01+00:00,Twitter for Android,,,49,0
62,1597736658866094080,"RT @BPJSKesehatanRI: BPJS JAMIN LAHIRAN?? SIMAK INFO LENGKAPNYA BESTIE

#MobileJKN
#BPJSKesehatanRI
#JKNKIS
#BPJSKesMelayaniNegeri
#DenganG…",0,87,2022-11-29 23:37:58+00:00,Twitter for Android,,,87,0
63,1597736087392497664,"MAJU LO MTK, W GA TAKUT
W PUNYA BPJS",0,0,2022-11-29 23:35:42+00:00,Twitter for Android,,,0,0
64,1597735922849632257,"RT @dalbo__27: Wali Kota Surabaya Eri Cahyadi Marah saat Sidak RS Soewandhie. 
Ada Pasien Antre Sampai Lima Jam

Ini pembelajaran unt semua…",0,13,2022-11-29 23:35:03+00:00,Twitter Web App,,,13,0
65,1597735769439080448,RT @zemuanyaindah: @txtfrombrand lebih galak muka org puskesmas ke pasien bpjs ga si 😭,0,213,2022-11-29 23:34:26+00:00,Twitter for iPhone,,,213,0
66,1597735738845851648,@sionald_abah @ridwankamil @DediMulyadi71 Alhamdulillah tapi mereka terima pasien BPJS sanes Bah,0,0,2022-11-29 23:34:19+00:00,Twitter for Android,1.597711496737235e+18,sionald_abah,0,0
67,1597735668104323072,RT @zemuanyaindah: @txtfrombrand lebih galak muka org puskesmas ke pasien bpjs ga si 😭,0,213,2022-11-29 23:34:02+00:00,Twitter for Android,,,213,0
68,1597735580804476928,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:33:41+00:00,Twitter for Android,,,2716,0
69,1597735198585593859,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:32:10+00:00,Twitter for Android,,,2716,0
70,1597735082395336704,"RT @BPJSKesehatanRI: BPJS JAMIN LAHIRAN?? SIMAK INFO LENGKAPNYA BESTIE

#MobileJKN
#BPJSKesehatanRI
#JKNKIS
#BPJSKesMelayaniNegeri
#DenganG…",0,87,2022-11-29 23:31:42+00:00,Twitter for Android,,,87,0
71,1597734856880197632,"Konglomerat Dicurigai Jadi Beban BPJS, Kedzaliman pada Rakyat? | Serba-serbi MMC

Menteri Kesehatan (Menkes) Budi G… https://t.co/bWbtzQHHKI",2,0,2022-11-29 23:30:49+00:00,Twitter for Android,,,0,2
72,1597734846209888256,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:30:46+00:00,Twitter for Android,,,2716,0
73,1597734660121190400,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:30:02+00:00,Twitter for iPhone,,,2716,0
74,1597734466864439297,RT @dhee_dood: @rickdler Masih judesan pegawe puskesmas nanganin pasien BPJS,0,651,2022-11-29 23:29:16+00:00,Twitter for iPhone,,,651,0
75,1597734307212054528,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:28:37+00:00,Twitter for Android,,,2716,0
76,1597733868685008896,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:26:53+00:00,Twitter for iPhone,,,2716,0
77,1597733798527242240,@Sunrise010170 @BPJSKesehatanRI Peserta BPJS juga bayar ke RS saat berobat. Bisa dibuktikan dari tagihannya,0,0,2022-11-29 23:26:36+00:00,Twitter for Android,1.597493304509096e+18,Sunrise010170,0,0
78,1597733774875561985,RT @zemuanyaindah: @txtfrombrand lebih galak muka org puskesmas ke pasien bpjs ga si 😭,0,213,2022-11-29 23:26:31+00:00,Twitter for Android,,,213,0
79,1597733637864423425,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:25:58+00:00,Twitter for Android,,,2716,0
80,1597733388923740161,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:24:59+00:00,Twitter for Android,,,2716,0
81,1597733320502128640,RT @zemuanyaindah: @txtfrombrand lebih galak muka org puskesmas ke pasien bpjs ga si 😭,0,213,2022-11-29 23:24:42+00:00,Twitter for Android,,,213,0
82,1597733251824914432,"@Sunrise010170 @BPJSKesehatanRI Setuju pak wali .sikat habis itu smua petugas RS yg meremehkan rakyat .seolah"" lw p… https://t.co/xNcbRs1hkc",0,0,2022-11-29 23:24:26+00:00,Twitter for Android,1.597493304509096e+18,Sunrise010170,0,0
83,1597733227606978560,@Sunrise010170 @BPJSKesehatanRI Coba yg dateng pakai innova pasti di urus secepat kilat tu meskipun pakai BPJS itulah sifat angkuh,0,0,2022-11-29 23:24:20+00:00,Twitter for Android,1.597493304509096e+18,Sunrise010170,0,0
84,1597733204043001856,@bluebibue @zemuanyaindah @txtfrombrand Ini semua keknya emang balik lagi ke orangnya ga sih nder😭 aku pas pkl di b… https://t.co/1p4z4OdrOk,2,0,2022-11-29 23:24:14+00:00,Twitter for Android,1.5976690191206769e+18,bluebibue,0,2
85,1597733186565713920,mau menginfokan terkait klaim bpjs ketenagakerjaan bahwa setelah kalian di vcall sesuai jadwal yang telah ditentuka… https://t.co/xhOaIacwhk,0,0,2022-11-29 23:24:10+00:00,Twitter for iPhone,,,0,0
86,1597733100540538880,RT @zemuanyaindah: @txtfrombrand lebih galak muka org puskesmas ke pasien bpjs ga si 😭,0,213,2022-11-29 23:23:50+00:00,Twitter for Android,,,213,0
87,1597732798466752512,@Sunrise010170 @BPJSKesehatanRI @jokowi tolong pak BPJS di benahi... tolong pak,0,0,2022-11-29 23:22:38+00:00,Twitter for Android,1.597493304509096e+18,Sunrise010170,0,0
88,1597732703993876481,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:22:15+00:00,Twitter for iPhone,,,2716,0
89,1597732474473558017,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:21:21+00:00,Twitter for Android,,,2716,0
90,1597732425647284224,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:21:09+00:00,Twitter for iPhone,,,2716,0
91,1597732245623623681,"@sannieplace @deyeahh @dhee_dood @rickdler Kok pengalaman org aneh-aneh yaa di puskesmas, aku malah pas ke puskesma… https://t.co/Rnndkl4f1H",1,0,2022-11-29 23:20:26+00:00,Twitter for iPhone,1.597454359369257e+18,sannieplace,0,1
92,1597731940534472705,BPJS Kesehatan Cek Implementasi Antrean Online di Tiga RS Bandung https://t.co/k1EhUPdP5p,0,0,2022-11-29 23:19:13+00:00,Twitter for iPhone,,,0,0
93,1597731872502874112,Menteri Kesehatan Budi Gunadi Sadikin mencurigai sejumlah orang kaya membebani BPJS Kesehatan dengan biaya tinggi p… https://t.co/U24CTfJZbt,0,0,2022-11-29 23:18:57+00:00,Twitter for Android,,,0,0
94,1597731774930771968,Menteri Kesehatan Budi Gunadi Sadikin mencurigai sejumlah orang kaya membebani BPJS Kesehatan dengan biaya tinggi p… https://t.co/HrIYjA4VLE,0,0,2022-11-29 23:18:34+00:00,Twitter for Android,,,0,0
95,1597731585004285953,"@txtfrombrand Coba tanyain ke mbaknya ""bisa bayar pake BPJS gak"", mungkin bakal lebih dapet judesnya",0,0,2022-11-29 23:17:48+00:00,Twitter for Android,1.5975102325694382e+18,txtfrombrand,0,0
96,1597731367617712128,"RT @BPJSKesehatanRI: BPJS JAMIN LAHIRAN?? SIMAK INFO LENGKAPNYA BESTIE

#MobileJKN
#BPJSKesehatanRI
#JKNKIS
#BPJSKesMelayaniNegeri
#DenganG…",0,87,2022-11-29 23:16:57+00:00,Twitter for Android,,,87,0
97,1597731303746478080,Menteri Kesehatan Budi Gunadi Sadikin mencurigai sejumlah orang kaya membebani BPJS Kesehatan dengan biaya tinggi p… https://t.co/6s4Ed97xJS,0,0,2022-11-29 23:16:41+00:00,Twitter for Android,,,0,0
98,1597731275103928320,RT @dhee_dood: @rickdler Masih judesan pegawe puskesmas nanganin pasien BPJS,0,651,2022-11-29 23:16:35+00:00,Twitter for Android,,,651,0
99,1597731270481829888,"@tegalfess Pake BPJS atau ke puskesmas lebih hemat biaya, Nder.

Kalau ga bisa ya nanti baru mereka infokan kalo kudu dirujuk.",0,0,2022-11-29 23:16:33+00:00,Twitter for Android,1.5975614553220997e+18,tegalfess,0,0
100,1597731206002790401,Menteri Kesehatan  Budi Gunadi Sadikin mencurigai sejumlah orang kaya membebani BPJS Kesehatan dengan biaya tinggi… https://t.co/wPMPdXmItY,0,0,2022-11-29 23:16:18+00:00,Twitter for Android,,,0,0
101,1597731156790677504,"@mks_fess 1,5 - 2 jt kalo umum, kalo mau yg bagus dan gratis di RSGM jl. Lanto dg. Pasewang tiap rabu dan sabtu pak… https://t.co/iYyiuZl2Lw",0,0,2022-11-29 23:16:06+00:00,Twitter for Android,1.5976485559925596e+18,mks_fess,0,0
102,1597730988809154560,RT @sundastruggle: @rickdler masih judesan petugas yang ngadepin pasien bpjs,0,415,2022-11-29 23:15:26+00:00,Twitter for Android,,,415,0
103,1597730954302599168,RT @dhee_dood: @rickdler Masih judesan pegawe puskesmas nanganin pasien BPJS,0,651,2022-11-29 23:15:18+00:00,Twitter for Android,,,651,0
104,1597730903396347905,RT @dhee_dood: @rickdler Masih judesan pegawe puskesmas nanganin pasien BPJS,0,651,2022-11-29 23:15:06+00:00,Twitter for Android,,,651,0
105,1597730494070018048,"Konglomerat Dicurigai Jadi Beban BPJS, Kedzaliman pada Rakyat? | Serba-serbi MMC

 Simak dalam video berikut ini!… https://t.co/tQ4zFwqsWC",0,0,2022-11-29 23:13:28+00:00,Twitter for Android,,,0,0
106,1597730402596433923,RT @dhee_dood: @rickdler Masih judesan pegawe puskesmas nanganin pasien BPJS,0,651,2022-11-29 23:13:07+00:00,Twitter for Android,,,651,0
107,1597730333394227200,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:12:50+00:00,Twitter for Android,,,2716,0
108,1597730124807671809,"@BPJSKesehatanRI Saya sudah bilang kak, no hp saya sudah beda, dan saya tidak bisa login ke aplikasi BPJS saya.",0,0,2022-11-29 23:12:00+00:00,Twitter for Android,1.5977282297624207e+18,BPJSKesehatanRI,0,0
109,1597730071670054913,@Sunrise010170 @BPJSKesehatanRI Pdhl yg BPJS itu bayar nya duluan,0,0,2022-11-29 23:11:48+00:00,Twitter for Android,1.597493304509096e+18,Sunrise010170,0,0
110,1597729999074693120,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:11:30+00:00,Twitter for Android,,,2716,0
111,1597729993198825473,RT @sundastruggle: @rickdler masih judesan petugas yang ngadepin pasien bpjs,0,415,2022-11-29 23:11:29+00:00,Twitter for Android,,,415,0
112,1597729990388641792,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:11:28+00:00,Twitter for iPhone,,,2716,0
113,1597729888953585665,"RT @CNNIndonesia: BPJS Kesehatan mengeluarkan uang Rp61,42 triliun untuk pengobatan delapan penyakit sejak 2019-2021. Mulai dari jantung hi…",0,22,2022-11-29 23:11:04+00:00,Twitter for Android,,,22,0
114,1597729855164276736,"Anda Mau Bayar :
-Listrik
-Pulsa Listrik
-Pulsa HP
-PDAM
-BPJS
-Cicilan motor
-Transfer Uang
Datang saja ke tempat… https://t.co/tWihsS68gM",0,0,2022-11-29 23:10:56+00:00,twittbot.net,,,0,0
115,1597729747923963904,"RT @ezash: Kalo suatu hari kamu dapet offering letter, selain nominal gaji, berikut yg harus kamu perhatikan:

Ada meals/transport benefit?…",0,2716,2022-11-29 23:10:30+00:00,Twitter Web App,,,2716,0
116,1597729747521654787,"Konglomerat Dicurigai Jadi Beban BPJS, Kedzaliman pada Rakyat? | Serba-serbi MMC

Menteri Kesehatan (Menkes) Budi G… https://t.co/G9SSkGnJaL",0,0,2022-11-29 23:10:30+00:00,Twitter for Android,,,0,0
117,1597729723307524096,"Konglomerat Dicurigai Jadi Beban BPJS, Kedzaliman pada Rakyat? | Serba-serbi MMC

Menteri Kesehatan (Menkes) Budi G… https://t.co/Sf8cEsHfbG",1,0,2022-11-29 23:10:25+00:00,Twitter for Android,,,0,1
